ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,USUARIO_ID,MANTENIMIENTO_ID
8150,VANDALISMO,2023-11-11T00:00:00,ABIERTA,['153-16-9936'],['MNT-05881']
8151,MAL FUNCIONAMIENTO,2023-11-03T00:00:00,ABIERTA,['145-94-1850'],['MNT-10204']
8152,DESGASTE,2024-08-10T00:00:00,CERRADA,['819-33-3435'],['MNT-07159']
8153,MAL FUNCIONAMIENTO,2024-04-26T00:00:00,ABIERTA,['179-21-1184'],['MNT-10328']
8154,DESGASTE,2023-12-04T00:00:00,CERRADA,['439-29-1390'],['MNT-03433']
8155,ROTURA,2024-09-14T00:00:00,CERRADA,['802-63-0397'],['MNT-09184']
8156,VANDALISMO,2024-09-18T00:00:00,CERRADA,['087-96-1343'],['MNT-11869']
8157,VANDALISMO,2024-08-01T00:00:00,ABIERTA,['617-73-3135'],['MNT-12587']
8158,DESGASTE,2024-08-16T00:00:00,CERRADA,['199-53-4685'],"['MNT-00611', 'MNT-02698']"
8159,ROTURA,2024-01-03T00:00:00,ABIERTA,['759-67-0893'],['MNT-09648']
8160,DESGASTE,2024-08-01T00:00:00,ABIERTA,['897-88-7597'],['MNT-05102']
8161,DESGASTE,2024-06-15T00:00:00,ABIERTA,['033-80-0217'],['MNT-13091']
8162,DESGASTE,2024-06-06T00:00:00,CERRADA,['235-08-2569'],['MNT-00575']
8163,ROTURA,2024-07-25T00:00:00,ABIERTA,['282-14-7200'],['MNT-06843']
8164,DESGASTE,2024-05-07T00:00:00,ABIERTA,['874-79-3015'],['MNT-13316']
8165,MAL FUNCIONAMIENTO,2024-05-01T00:00:00,ABIERTA,['227-74-7033'],['MNT-09561']
8166,DESGASTE,2024-09-07T00:00:00,ABIERTA,['050-99-7902'],['MNT-14652']
8167,DESGASTE,2023-12-14T00:00:00,ABIERTA,['661-87-6439'],['MNT-00408']
8168,DESGASTE,2024-06-04T00:00:00,ABIERTA,['360-12-4745'],['MNT-14365']
8169,MAL FUNCIONAMIENTO,2024-04-11T00:00:00,CERRADA,['371-34-4147'],['MNT-00066']
8170,ROTURA,2023-12-18T00:00:00,CERRADA,['052-99-7884'],['MNT-02916']
8171,DESGASTE,2024-03-19T00:00:00,CERRADA,['978-24-3007'],"['MNT-06856', 'MNT-10724']"
8172,MAL FUNCIONAMIENTO,2024-05-06T00:00:00,ABIERTA,['298-43-2778'],['MNT-12232']
8173,VANDALISMO,2023-11-11T00:00:00,CERRADA,['988-03-2791'],"['MNT-06029', 'MNT-07062']"
8174,MAL FUNCIONAMIENTO,2024-07-08T00:00:00,CERRADA,['592-90-2070'],"['MNT-04713', 'MNT-06541']"
8175,DESGASTE,2024-05-12T00:00:00,CERRADA,['725-06-7096'],"['MNT-01593', 'MNT-03308', 'MNT-10657']"
8176,DESGASTE,2024-06-29T00:00:00,ABIERTA,['050-72-9596'],['MNT-11143']
8177,ROTURA,2024-08-06T00:00:00,CERRADA,['209-99-4296'],['MNT-02668']
8178,VANDALISMO,2024-09-17T00:00:00,CERRADA,['623-42-2998'],"['MNT-02871', 'MNT-13140']"
8179,ROTURA,2023-11-20T00:00:00,ABIERTA,['521-18-3037'],['MNT-02658']
8180,ROTURA,2024-02-09T00:00:00,ABIERTA,['881-84-6051'],['MNT-01653']
8181,VANDALISMO,2023-06-12T00:00:00,CERRADA,['253-91-5633'],"['MNT-07182', 'MNT-12859']"
8182,MAL FUNCIONAMIENTO,2024-06-30T00:00:00,CERRADA,['238-79-5970'],"['MNT-08146', 'MNT-08900']"
8183,ROTURA,2023-11-26T00:00:00,CERRADA,['177-44-4554'],"['MNT-03665', 'MNT-10588']"
8184,VANDALISMO,2024-01-01T00:00:00,ABIERTA,['966-15-2469'],['MNT-00737']
8185,MAL FUNCIONAMIENTO,2023-12-25T00:00:00,ABIERTA,['043-98-5757'],['MNT-11509']
8186,MAL FUNCIONAMIENTO,2024-11-05T00:00:00,ABIERTA,['964-95-8438'],['MNT-12256']
8187,VANDALISMO,2024-06-01T00:00:00,CERRADA,['907-04-8058'],['MNT-07032']
8188,MAL FUNCIONAMIENTO,2023-12-04T00:00:00,ABIERTA,['278-94-0599'],"['MNT-05143', 'MNT-08282', 'MNT-13775']"
8189,ROTURA,2023-12-16T00:00:00,CERRADA,['772-76-9794'],['MNT-09724']
8190,MAL FUNCIONAMIENTO,2023-10-20T00:00:00,CERRADA,['752-24-4591'],['MNT-14825']
8191,VANDALISMO,2024-08-19T00:00:00,CERRADA,['402-99-1783'],['MNT-08102']
8192,MAL FUNCIONAMIENTO,2023-10-30T00:00:00,CERRADA,['748-80-9711'],['MNT-02609']
8193,VANDALISMO,2024-09-12T00:00:00,ABIERTA,['527-99-7305'],['MNT-12636']
8194,VANDALISMO,2023-12-08T00:00:00,CERRADA,['187-93-2642'],['MNT-13756']
8195,MAL FUNCIONAMIENTO,2024-04-21T00:00:00,CERRADA,['986-47-3152'],['MNT-12537']
8196,DESGASTE,2024-02-28T00:00:00,ABIERTA,['876-14-1222'],"['MNT-01648', 'MNT-14576']"
8197,DESGASTE,2024-07-31T00:00:00,ABIERTA,['762-10-7477'],"['MNT-00783', 'MNT-05055']"
8198,DESGASTE,2024-03-17T00:00:00,CERRADA,['707-64-5534'],"['MNT-04210', 'MNT-08832']"
8199,VANDALISMO,2024-02-07T00:00:00,ABIERTA,['066-87-8327'],['MNT-07326']
8200,VANDALISMO,2023-12-17T00:00:00,ABIERTA,['575-65-1586'],"['MNT-00557', 'MNT-07241']"
8201,DESGASTE,2023-12-16T00:00:00,CERRADA,['075-62-4794'],"['MNT-01542', 'MNT-02861', 'MNT-14225']"
8202,DESGASTE,2023-11-11T00:00:00,ABIERTA,['121-29-3682'],['MNT-05826']
8203,VANDALISMO,2023-12-15T00:00:00,CERRADA,['289-90-7782'],['MNT-11053']
8204,VANDALISMO,2023-11-11T00:00:00,CERRADA,['325-04-6080'],"['MNT-02969', 'MNT-11842']"
8205,MAL FUNCIONAMIENTO,2024-09-07T00:00:00,ABIERTA,['968-79-7204'],['MNT-07446']
8206,DESGASTE,2024-07-12T00:00:00,ABIERTA,['586-70-4145'],['MNT-06260']
8207,ROTURA,2024-02-22T00:00:00,ABIERTA,['809-82-8210'],['MNT-13228']
8208,ROTURA,2024-01-02T00:00:00,ABIERTA,['919-29-1021'],['MNT-05653']
8209,VANDALISMO,2023-12-20T00:00:00,ABIERTA,['883-80-3294'],['MNT-08973']
8210,VANDALISMO,2024-06-20T00:00:00,CERRADA,['705-93-3880'],['MNT-08093']
8211,ROTURA,2024-06-20T00:00:00,ABIERTA,['440-59-9181'],"['MNT-09827', 'MNT-11710']"
8212,ROTURA,2024-01-10T00:00:00,ABIERTA,['792-18-7070'],['MNT-09268']
8213,VANDALISMO,2024-09-20T00:00:00,ABIERTA,['589-93-2546'],"['MNT-08218', 'MNT-08374']"
8214,ROTURA,2024-06-03T00:00:00,CERRADA,['190-04-1433'],['MNT-12931']
8215,DESGASTE,2023-12-07T00:00:00,ABIERTA,['865-77-6752'],['MNT-02289']
8216,DESGASTE,2024-09-13T00:00:00,CERRADA,['759-19-6232'],['MNT-04215']
8217,DESGASTE,2024-08-01T00:00:00,CERRADA,['730-79-6815'],"['MNT-01253', 'MNT-03995']"
8218,VANDALISMO,2024-02-23T00:00:00,CERRADA,['842-84-1944'],['MNT-00172']
8219,ROTURA,2024-07-23T00:00:00,ABIERTA,['133-89-0564'],"['MNT-02915', 'MNT-04843']"
8220,MAL FUNCIONAMIENTO,2024-03-18T00:00:00,ABIERTA,['369-48-0726'],['MNT-05481']
8221,DESGASTE,2024-03-23T00:00:00,ABIERTA,['680-66-8045'],['MNT-10750']
8222,VANDALISMO,2023-11-25T00:00:00,ABIERTA,['121-80-1989'],"['MNT-02247', 'MNT-04751', 'MNT-09770']"
8223,VANDALISMO,2023-10-20T00:00:00,ABIERTA,['201-36-8686'],"['MNT-03469', 'MNT-10478']"
8224,DESGASTE,2024-04-07T00:00:00,CERRADA,['107-82-6500'],['MNT-09239']
8225,VANDALISMO,2023-12-10T00:00:00,ABIERTA,['933-02-1305'],"['MNT-04633', 'MNT-13657']"
8226,DESGASTE,2024-05-26T00:00:00,ABIERTA,['119-41-8443'],['MNT-11049']
8227,ROTURA,2024-07-18T00:00:00,CERRADA,['487-23-9433'],['MNT-00224']
8228,ROTURA,2024-07-22T00:00:00,CERRADA,['581-25-3042'],['MNT-04181']
8229,MAL FUNCIONAMIENTO,2023-11-01T00:00:00,CERRADA,['708-55-8001'],['MNT-10260']
8230,ROTURA,2024-01-04T00:00:00,CERRADA,['598-25-3603'],['MNT-11526']
8231,MAL FUNCIONAMIENTO,2024-04-25T00:00:00,CERRADA,['401-61-6608'],['MNT-13315']
8232,VANDALISMO,2024-06-12T00:00:00,ABIERTA,['951-30-8832'],"['MNT-11514', 'MNT-12908']"
8233,MAL FUNCIONAMIENTO,2024-06-26T00:00:00,CERRADA,['788-75-9233'],['MNT-01890']
8234,MAL FUNCIONAMIENTO,2024-09-15T00:00:00,CERRADA,['197-62-5789'],['MNT-01052']
8235,ROTURA,2024-04-20T00:00:00,CERRADA,['441-58-7853'],['MNT-12811']
8236,DESGASTE,2024-07-31T00:00:00,ABIERTA,['939-39-8432'],"['MNT-03777', 'MNT-08180']"
8237,VANDALISMO,2024-08-03T00:00:00,ABIERTA,['205-08-4445'],['MNT-09778']
8238,ROTURA,2023-10-25T00:00:00,CERRADA,['020-62-6074'],"['MNT-02841', 'MNT-08770']"
8239,VANDALISMO,2024-07-30T00:00:00,ABIERTA,['027-21-4626'],['MNT-09229']
8240,DESGASTE,2024-07-09T00:00:00,CERRADA,['920-56-9023'],['MNT-03543']
8241,DESGASTE,2023-11-04T00:00:00,ABIERTA,['895-72-4433'],['MNT-00890']
8242,VANDALISMO,2023-11-16T00:00:00,ABIERTA,['756-81-8732'],"['MNT-03757', 'MNT-14082']"
8243,ROTURA,2024-07-26T00:00:00,CERRADA,['931-31-9903'],['MNT-05870']
8244,DESGASTE,2024-04-28T00:00:00,CERRADA,['257-87-9453'],['MNT-10023']
8245,MAL FUNCIONAMIENTO,2024-04-09T00:00:00,ABIERTA,['180-00-1707'],['MNT-13060']
8246,MAL FUNCIONAMIENTO,2024-07-16T00:00:00,ABIERTA,['201-21-4248'],['MNT-14590']
8247,VANDALISMO,2024-01-09T00:00:00,ABIERTA,['002-15-3410'],['MNT-12610']
8248,VANDALISMO,2024-02-01T00:00:00,ABIERTA,['825-37-3197'],['MNT-02880']
8249,VANDALISMO,2024-07-01T00:00:00,CERRADA,['648-74-2528'],['MNT-04098']
8250,ROTURA,2024-06-01T00:00:00,CERRADA,['174-06-8120'],"['MNT-03438', 'MNT-10251']"
8251,DESGASTE,2024-05-30T00:00:00,ABIERTA,['083-59-1352'],['MNT-01621']
8252,VANDALISMO,2023-10-31T00:00:00,CERRADA,['634-60-3627'],['MNT-09298']
8253,DESGASTE,2024-01-18T00:00:00,CERRADA,['316-54-8965'],['MNT-04069']
8254,ROTURA,2024-10-06T00:00:00,ABIERTA,['895-09-3003'],['MNT-07442']
8255,ROTURA,2023-10-31T00:00:00,CERRADA,['429-81-8261'],"['MNT-08368', 'MNT-12974']"
8256,DESGASTE,2024-01-19T00:00:00,ABIERTA,['047-45-8104'],['MNT-01791']
8257,VANDALISMO,2023-11-29T00:00:00,ABIERTA,['157-41-5436'],['MNT-10870']
8258,MAL FUNCIONAMIENTO,2023-11-21T00:00:00,ABIERTA,['720-34-7731'],['MNT-13857']
8259,MAL FUNCIONAMIENTO,2023-12-05T00:00:00,CERRADA,['874-79-6710'],"['MNT-09297', 'MNT-13263']"
8260,DESGASTE,2024-03-17T00:00:00,ABIERTA,['205-90-4240'],['MNT-01231']
8261,DESGASTE,2024-08-18T00:00:00,ABIERTA,['180-58-7713'],['MNT-01562']
8262,VANDALISMO,2024-08-17T00:00:00,ABIERTA,['439-53-9108'],"['MNT-01895', 'MNT-06273']"
8263,MAL FUNCIONAMIENTO,2023-12-13T00:00:00,CERRADA,['594-31-9895'],['MNT-13628']
8264,MAL FUNCIONAMIENTO,2024-05-09T00:00:00,CERRADA,['064-38-5250'],['MNT-06221']
8265,MAL FUNCIONAMIENTO,2024-02-03T00:00:00,CERRADA,['512-84-7885'],['MNT-01386']
8266,VANDALISMO,2024-02-18T00:00:00,ABIERTA,['806-16-2814'],['MNT-05336']
8267,MAL FUNCIONAMIENTO,2023-10-29T00:00:00,CERRADA,['175-14-1480'],['MNT-10386']
8268,MAL FUNCIONAMIENTO,2024-02-10T00:00:00,CERRADA,['305-88-1519'],"['MNT-13948', 'MNT-14480']"
8269,VANDALISMO,2024-08-27T00:00:00,ABIERTA,['417-00-2482'],['MNT-00817']
8270,VANDALISMO,2024-01-01T00:00:00,ABIERTA,['556-53-2196'],['MNT-02999']
8271,MAL FUNCIONAMIENTO,2024-05-17T00:00:00,ABIERTA,['070-53-8898'],['MNT-12675']
8272,DESGASTE,2023-11-03T00:00:00,CERRADA,['263-98-8747'],['MNT-08032']
8273,MAL FUNCIONAMIENTO,2023-12-21T00:00:00,CERRADA,['909-27-0805'],['MNT-05065']
8274,MAL FUNCIONAMIENTO,2024-08-25T00:00:00,CERRADA,['630-79-3793'],['MNT-14615']
8275,VANDALISMO,2024-04-12T00:00:00,ABIERTA,['620-97-6650'],['MNT-10574']
8276,VANDALISMO,2024-06-09T00:00:00,CERRADA,['803-86-7502'],['MNT-08234']
8277,DESGASTE,2024-01-06T00:00:00,ABIERTA,['847-81-2948'],"['MNT-00915', 'MNT-12467']"
8278,ROTURA,2024-09-26T00:00:00,ABIERTA,['599-94-4060'],['MNT-12138']
8279,VANDALISMO,2023-12-18T00:00:00,ABIERTA,['204-99-7322'],['MNT-06125']
8280,DESGASTE,2024-06-18T00:00:00,ABIERTA,['295-89-7242'],['MNT-05630']
8281,VANDALISMO,2024-06-25T00:00:00,CERRADA,['476-77-3216'],['MNT-09453']
8282,DESGASTE,2024-02-26T00:00:00,ABIERTA,['965-78-7186'],['MNT-09941']
8283,MAL FUNCIONAMIENTO,2024-09-20T00:00:00,CERRADA,['927-65-7090'],"['MNT-02814', 'MNT-14642']"
8284,VANDALISMO,2023-11-14T00:00:00,ABIERTA,['745-60-0804'],['MNT-07355']
8285,VANDALISMO,2024-06-20T00:00:00,ABIERTA,['983-79-9571'],"['MNT-02293', 'MNT-07433']"
8286,ROTURA,2024-01-04T00:00:00,ABIERTA,['602-59-7486'],['MNT-07282']
8287,VANDALISMO,2024-02-06T00:00:00,ABIERTA,['888-41-4371'],['MNT-12439']
8288,DESGASTE,2024-02-28T00:00:00,ABIERTA,['012-87-5300'],['MNT-10711']
8289,ROTURA,2024-02-21T00:00:00,ABIERTA,['062-18-8239'],['MNT-04456']
8290,DESGASTE,2023-12-17T00:00:00,CERRADA,['854-77-1271'],['MNT-08785']
8291,ROTURA,2024-04-23T00:00:00,ABIERTA,['869-60-1756'],['MNT-12188']
8292,DESGASTE,2024-03-13T00:00:00,ABIERTA,['623-72-9017'],['MNT-10872']
8293,MAL FUNCIONAMIENTO,2024-01-23T00:00:00,CERRADA,['803-46-8815'],['MNT-13781']
8294,DESGASTE,2024-02-06T00:00:00,ABIERTA,['124-15-9106'],['MNT-04513']
8295,DESGASTE,2024-07-15T00:00:00,CERRADA,['413-13-1168'],['MNT-06442']
8296,VANDALISMO,2023-11-01T00:00:00,CERRADA,['454-62-3358'],['MNT-10870']
8297,MAL FUNCIONAMIENTO,2024-09-27T00:00:00,ABIERTA,['945-15-1806'],['MNT-08663']
8298,ROTURA,2024-09-23T00:00:00,CERRADA,['370-45-7773'],['MNT-10208']
8299,MAL FUNCIONAMIENTO,2024-07-20T00:00:00,ABIERTA,['797-26-0900'],['MNT-08573']
8300,DESGASTE,2024-09-05T00:00:00,CERRADA,['588-04-7435'],"['MNT-04431', 'MNT-07505', 'MNT-11063']"
8301,VANDALISMO,2024-03-25T00:00:00,CERRADA,['312-64-6705'],"['MNT-09297', 'MNT-13263']"
8302,VANDALISMO,2023-12-22T00:00:00,ABIERTA,['205-86-7547'],['MNT-07830']
8303,DESGASTE,2024-12-04T00:00:00,CERRADA,['404-21-4531'],['MNT-06401']
8304,VANDALISMO,2023-11-09T00:00:00,ABIERTA,['191-47-3716'],['MNT-13315']
8305,ROTURA,2023-10-18T00:00:00,ABIERTA,['227-47-0723'],['MNT-14195']
8306,MAL FUNCIONAMIENTO,2024-02-16T00:00:00,CERRADA,['509-30-4997'],"['MNT-00949', 'MNT-12671']"
8307,VANDALISMO,2024-05-03T00:00:00,ABIERTA,['474-65-2507'],['MNT-09144']
8308,MAL FUNCIONAMIENTO,2024-11-08T00:00:00,CERRADA,['786-47-4969'],"['MNT-08996', 'MNT-14309']"
8309,DESGASTE,2023-12-21T00:00:00,CERRADA,['421-31-0482'],"['MNT-07238', 'MNT-08151']"
8310,VANDALISMO,2024-05-19T00:00:00,ABIERTA,['933-28-2850'],"['MNT-03665', 'MNT-10588']"
8311,MAL FUNCIONAMIENTO,2024-06-22T00:00:00,ABIERTA,['327-66-2571'],['MNT-11908']
8312,DESGASTE,2024-09-06T00:00:00,CERRADA,['246-03-4406'],['MNT-06299']
8313,ROTURA,2023-11-18T00:00:00,ABIERTA,['187-04-5779'],['MNT-05056']
8314,DESGASTE,2023-11-20T00:00:00,ABIERTA,['363-66-0276'],['MNT-04899']
8315,DESGASTE,2023-11-26T00:00:00,CERRADA,['224-25-9032'],['MNT-05332']
8316,DESGASTE,2024-06-30T00:00:00,CERRADA,['868-36-1587'],['MNT-07298']
8317,DESGASTE,2024-01-19T00:00:00,CERRADA,['710-59-8085'],"['MNT-08399', 'MNT-12812']"
8318,MAL FUNCIONAMIENTO,2023-10-24T00:00:00,CERRADA,['908-15-5704'],['MNT-05566']
8319,MAL FUNCIONAMIENTO,2024-07-12T00:00:00,ABIERTA,['976-33-6932'],['MNT-13636']
8320,ROTURA,2024-08-08T00:00:00,ABIERTA,['258-92-4148'],['MNT-14933']
8321,ROTURA,2023-11-11T00:00:00,CERRADA,['025-09-6487'],['MNT-07800']
8322,ROTURA,2024-06-18T00:00:00,ABIERTA,['123-28-9053'],['MNT-08131']
8323,VANDALISMO,2024-04-23T00:00:00,ABIERTA,['780-03-4352'],['MNT-05641']
8324,VANDALISMO,2024-10-02T00:00:00,ABIERTA,['920-23-4956'],['MNT-07527']
8325,DESGASTE,2024-07-16T00:00:00,ABIERTA,['015-95-0852'],"['MNT-10931', 'MNT-14806']"
8326,VANDALISMO,2023-11-11T00:00:00,ABIERTA,['607-54-5987'],['MNT-10059']
8327,ROTURA,2024-06-24T00:00:00,CERRADA,['282-11-2437'],['MNT-11819']
8328,ROTURA,2023-10-11T00:00:00,ABIERTA,['324-16-1698'],"['MNT-04410', 'MNT-13594']"
8329,MAL FUNCIONAMIENTO,2023-12-16T00:00:00,CERRADA,['051-82-6712'],"['MNT-05625', 'MNT-09296']"
8330,VANDALISMO,2024-08-25T00:00:00,ABIERTA,['980-87-9807'],['MNT-02001']
8331,DESGASTE,2024-07-03T00:00:00,CERRADA,['452-47-3470'],"['MNT-04549', 'MNT-05345']"
8332,VANDALISMO,2024-04-10T00:00:00,ABIERTA,['755-01-1850'],['MNT-12398']
8333,MAL FUNCIONAMIENTO,2024-09-16T00:00:00,CERRADA,['134-32-8280'],['MNT-07882']
8334,DESGASTE,2024-06-15T00:00:00,ABIERTA,['924-44-1284'],"['MNT-04936', 'MNT-09965']"
8335,DESGASTE,2023-10-27T00:00:00,CERRADA,['141-09-5852'],['MNT-01708']
8336,MAL FUNCIONAMIENTO,2024-04-05T00:00:00,CERRADA,['087-18-5565'],['MNT-05905']
8337,VANDALISMO,2024-06-03T00:00:00,CERRADA,['589-75-9241'],['MNT-07055']
8338,ROTURA,2024-02-29T00:00:00,CERRADA,['617-42-5893'],['MNT-10829']
8339,DESGASTE,2024-01-05T00:00:00,CERRADA,['829-36-6863'],['MNT-07402']
8340,VANDALISMO,2024-10-12T00:00:00,CERRADA,['369-22-1750'],['MNT-05666']
8341,ROTURA,2024-02-11T00:00:00,ABIERTA,['328-44-9111'],"['MNT-04536', 'MNT-13483']"
8342,ROTURA,2023-12-20T00:00:00,ABIERTA,['047-45-8104'],['MNT-11754']
8343,ROTURA,2024-08-26T00:00:00,ABIERTA,['902-82-8769'],['MNT-07012']
8344,ROTURA,2024-05-12T00:00:00,CERRADA,['110-27-5235'],['MNT-11352']
8345,VANDALISMO,2023-10-16T00:00:00,ABIERTA,['223-80-4753'],['MNT-08550']
8346,DESGASTE,2024-09-26T00:00:00,CERRADA,['258-83-0473'],['MNT-01941']
8347,ROTURA,2023-11-24T00:00:00,CERRADA,['240-86-1104'],['MNT-04921']
8348,VANDALISMO,2024-06-15T00:00:00,ABIERTA,['002-83-1100'],"['MNT-05920', 'MNT-13051', 'MNT-14611']"
8349,ROTURA,2023-12-15T00:00:00,ABIERTA,['303-33-2165'],['MNT-10635']
8350,ROTURA,2024-08-19T00:00:00,ABIERTA,['775-24-3099'],['MNT-09766']
8351,ROTURA,2024-04-12T00:00:00,CERRADA,['668-32-8793'],"['MNT-11149', 'MNT-11542']"
8352,MAL FUNCIONAMIENTO,2024-02-04T00:00:00,CERRADA,['090-73-5016'],"['MNT-09754', 'MNT-11363']"
8353,ROTURA,2024-02-15T00:00:00,CERRADA,['768-77-8813'],"['MNT-01239', 'MNT-05873']"
8354,ROTURA,2024-01-23T00:00:00,CERRADA,['422-32-2591'],"['MNT-00162', 'MNT-11253']"
8355,VANDALISMO,2024-08-10T00:00:00,CERRADA,['671-06-1441'],"['MNT-04566', 'MNT-06642']"
8356,ROTURA,2024-05-20T00:00:00,CERRADA,['036-31-2119'],"['MNT-11825', 'MNT-13298']"
8357,ROTURA,2024-04-17T00:00:00,ABIERTA,['530-85-1465'],['MNT-13630']
8358,ROTURA,2024-02-21T00:00:00,ABIERTA,['874-15-9904'],['MNT-11824']
8359,VANDALISMO,2023-12-11T00:00:00,ABIERTA,['913-02-2715'],['MNT-05764']
8360,VANDALISMO,2024-07-06T00:00:00,CERRADA,['542-72-1728'],['MNT-12925']
8361,ROTURA,2024-05-02T00:00:00,CERRADA,['298-86-8543'],['MNT-09859']
8362,MAL FUNCIONAMIENTO,2024-09-20T00:00:00,CERRADA,['153-20-5043'],['MNT-13387']
8363,VANDALISMO,2024-06-04T00:00:00,CERRADA,['629-01-2754'],"['MNT-03621', 'MNT-13025']"
8364,VANDALISMO,2024-04-04T00:00:00,ABIERTA,['061-43-7724'],"['MNT-05253', 'MNT-14252']"
8365,VANDALISMO,2024-01-06T00:00:00,CERRADA,['071-65-9233'],['MNT-01124']
8366,VANDALISMO,2024-03-26T00:00:00,ABIERTA,['844-93-6468'],['MNT-00088']
8367,MAL FUNCIONAMIENTO,2024-09-22T00:00:00,ABIERTA,['323-54-8483'],['MNT-10142']
8368,MAL FUNCIONAMIENTO,2023-11-16T00:00:00,CERRADA,['480-01-1122'],['MNT-07518']
8369,VANDALISMO,2024-08-31T00:00:00,ABIERTA,['339-05-3461'],['MNT-14452']
8370,ROTURA,2024-09-08T00:00:00,CERRADA,['385-61-3193'],"['MNT-00326', 'MNT-00339']"
8371,MAL FUNCIONAMIENTO,2024-04-14T00:00:00,ABIERTA,['995-88-5749'],['MNT-14493']
8372,VANDALISMO,2024-06-30T00:00:00,CERRADA,['656-28-1334'],['MNT-01305']
8373,DESGASTE,2024-08-31T00:00:00,CERRADA,['682-26-6172'],"['MNT-00589', 'MNT-06885']"
8374,MAL FUNCIONAMIENTO,2024-07-31T00:00:00,ABIERTA,['698-31-8690'],['MNT-11103']
8375,MAL FUNCIONAMIENTO,2024-01-15T00:00:00,CERRADA,['449-44-9554'],['MNT-12731']
8376,DESGASTE,2024-02-25T00:00:00,CERRADA,['200-55-7119'],['MNT-14551']
8377,DESGASTE,2023-10-20T00:00:00,ABIERTA,['874-79-3015'],['MNT-14561']
8378,VANDALISMO,2023-12-06T00:00:00,CERRADA,['260-90-2212'],['MNT-03212']
8379,ROTURA,2024-03-13T00:00:00,ABIERTA,['843-71-8763'],['MNT-13261']
8380,VANDALISMO,2024-03-05T00:00:00,ABIERTA,['634-18-0186'],"['MNT-10966', 'MNT-13654']"
8381,ROTURA,2024-04-10T00:00:00,CERRADA,['740-76-9541'],['MNT-05769']
8382,ROTURA,2024-02-23T00:00:00,ABIERTA,['350-90-0195'],['MNT-00737']
8383,ROTURA,2024-10-07T00:00:00,ABIERTA,['771-70-3226'],['MNT-07682']
8384,MAL FUNCIONAMIENTO,2024-04-28T00:00:00,CERRADA,['413-71-0380'],"['MNT-06291', 'MNT-07084']"
8385,DESGASTE,2024-01-27T00:00:00,CERRADA,['751-41-4559'],"['MNT-06092', 'MNT-08144']"
8386,ROTURA,2024-08-11T00:00:00,CERRADA,['861-58-6526'],['MNT-08076']
8387,ROTURA,2024-09-07T00:00:00,ABIERTA,['572-24-7163'],"['MNT-08825', 'MNT-14509']"
8388,MAL FUNCIONAMIENTO,2024-09-14T00:00:00,CERRADA,['059-92-3603'],"['MNT-03069', 'MNT-10675']"
8389,MAL FUNCIONAMIENTO,2023-12-24T00:00:00,ABIERTA,['712-27-2662'],['MNT-12712']
8390,DESGASTE,2024-03-18T00:00:00,CERRADA,['179-95-2172'],['MNT-00107']
8391,VANDALISMO,2024-01-21T00:00:00,CERRADA,['804-03-6843'],['MNT-04789']
8392,VANDALISMO,2024-01-10T00:00:00,CERRADA,['320-01-2929'],"['MNT-07184', 'MNT-12826']"
8393,DESGASTE,2024-01-22T00:00:00,ABIERTA,['942-28-8914'],['MNT-08400']
8394,DESGASTE,2024-01-30T00:00:00,ABIERTA,['955-90-1850'],['MNT-06305']
8395,ROTURA,2024-02-26T00:00:00,CERRADA,['682-12-8000'],['MNT-08648']
8396,VANDALISMO,2023-12-25T00:00:00,ABIERTA,['049-79-1400'],['MNT-03144']
8397,VANDALISMO,2024-09-16T00:00:00,ABIERTA,['911-22-6226'],['MNT-00857']
8398,DESGASTE,2024-06-30T00:00:00,CERRADA,['158-28-9848'],['MNT-14152']
8399,VANDALISMO,2024-06-06T00:00:00,CERRADA,['952-03-8146'],"['MNT-12003', 'MNT-13122']"
8400,VANDALISMO,2023-12-11T00:00:00,ABIERTA,['444-25-2954'],"['MNT-06632', 'MNT-09170']"
8401,ROTURA,2024-09-23T00:00:00,ABIERTA,['909-88-1208'],['MNT-11672']
8402,DESGASTE,2024-07-01T00:00:00,ABIERTA,['536-57-8753'],['MNT-10826']
8403,ROTURA,2024-08-02T00:00:00,CERRADA,['849-88-6768'],"['MNT-10472', 'MNT-11856']"
8404,MAL FUNCIONAMIENTO,2023-10-31T00:00:00,CERRADA,['858-14-5364'],"['MNT-09127', 'MNT-11999', 'MNT-12200']"
8405,DESGASTE,2023-10-21T00:00:00,ABIERTA,['938-48-2244'],['MNT-06289']
8406,MAL FUNCIONAMIENTO,2024-05-03T00:00:00,ABIERTA,['950-72-4647'],"['MNT-03102', 'MNT-06090']"
8407,MAL FUNCIONAMIENTO,2024-07-11T00:00:00,ABIERTA,['937-77-7178'],['MNT-09668']
8408,MAL FUNCIONAMIENTO,2024-03-06T00:00:00,CERRADA,['677-45-4569'],['MNT-03214']
8409,DESGASTE,2024-10-07T00:00:00,CERRADA,['522-26-3330'],['MNT-10988']
8410,ROTURA,2024-02-21T00:00:00,CERRADA,['226-14-6457'],['MNT-02613']
8411,VANDALISMO,2024-10-10T00:00:00,CERRADA,['468-06-8535'],['MNT-13909']
8412,DESGASTE,2024-02-12T00:00:00,CERRADA,['305-89-6733'],"['MNT-03438', 'MNT-10251']"
8413,VANDALISMO,2024-07-04T00:00:00,CERRADA,['459-76-0644'],"['MNT-02215', 'MNT-04205']"
